send_id,campaign_id,campaign_name,customer_id,channel,message,sent_date,clicked,purchased
SEND001214,CMP06,Autumn Edit,C00718,ads,Discover this season's useful upgrades.,2025-09-19,true,false
SEND001215,CMP05,Back to Routine,C00226,email,Get back into your everyday rhythm.,2025-09-17,false,false
SEND001216,CMP01,New Year Reset,C00692,email,Start fresh with practical favorites.,2025-01-05,false,false
SEND001217,CMP02,Spring Refresh,C00723,ads,Refresh your routine for spring.,2025-04-27,false,false
SEND001218,CMP05,Back to Routine,C00898,email,Get back into your everyday rhythm.,2025-09-22,false,false
SEND001219,CMP07,Early Holiday,C00850,email,A head start on thoughtful gifting.,2025-11-26,true,false
SEND001220,CMP04,Summer Essentials,C00856,ads,Simple essentials for warmer days.,2025-08-04,false,false
SEND001221,CMP05,Back to Routine,C00251,email,Get back into your everyday rhythm.,2025-09-19,false,false
SEND001222,CMP06,Autumn Edit,C00753,ads,Discover this season's useful upgrades.,2025-09-02,false,false
SEND001223,CMP01,New Year Reset,C00267,email,Start fresh with practical favorites.,2025-02-18,false,false
SEND001224,CMP02,Spring Refresh,C00360,ads,Refresh your routine for spring.,2025-03-09,false,false
SEND001225,CMP02,Spring Refresh,C00112,ads,Refresh your routine for spring.,2025-04-09,false,false
SEND001226,CMP08,Holiday Highlights,C00655,ads,Explore customer favorites this holiday.,2025-11-10,false,false
SEND001227,CMP07,Early Holiday,C00280,email,A head start on thoughtful gifting.,2025-11-10,false,false
SEND001228,CMP03,Member Picks,C00854,email,Popular picks selected for you.,2025-06-05,false,false
SEND001229,CMP04,Summer Essentials,C00169,ads,Simple essentials for warmer days.,2025-06-14,false,false
SEND001230,CMP04,Summer Essentials,C00509,ads,Simple essentials for warmer days.,2025-06-02,false,true
SEND001231,CMP04,Summer Essentials,C00039,ads,Simple essentials for warmer days.,2025-07-05,false,false
SEND001232,CMP03,Member Picks,C00638,email,Popular picks selected for you.,2025-06-26,true,false
SEND001233,CMP06,Autumn Edit,C00727,ads,Discover this season's useful upgrades.,2025-10-16,false,false
SEND001234,CMP05,Back to Routine,C00910,email,Get back into your everyday rhythm.,2025-09-08,false,false
SEND001235,CMP04,Summer Essentials,C00560,ads,Simple essentials for warmer days.,2025-06-30,false,false
SEND001236,CMP06,Autumn Edit,C00031,ads,Discover this season's useful upgrades.,2025-09-06,false,false
SEND001237,CMP03,Member Picks,C00451,email,Popular picks selected for you.,2025-06-20,false,false
SEND001238,CMP08,Holiday Highlights,C00349,ads,Explore customer favorites this holiday.,2025-11-12,false,false
SEND001239,CMP01,New Year Reset,C00204,email,Start fresh with practical favorites.,2025-02-13,false,false
SEND001240,CMP05,Back to Routine,C00647,email,Get back into your everyday rhythm.,2025-08-26,false,false
SEND001241,CMP05,Back to Routine,C00772,email,Get back into your everyday rhythm.,2025-08-22,false,false
SEND001242,CMP08,Holiday Highlights,C00656,ads,Explore customer favorites this holiday.,2025-11-01,false,false
SEND001243,CMP08,Holiday Highlights,C00827,ads,Explore customer favorites this holiday.,2025-11-23,false,false
SEND001244,CMP01,New Year Reset,C00892,email,Start fresh with practical favorites.,2025-02-12,false,false
SEND001245,CMP01,New Year Reset,C00130,email,Start fresh with practical favorites.,2025-01-17,false,false
SEND001246,CMP04,Summer Essentials,C00295,ads,Simple essentials for warmer days.,2025-08-14,false,false
SEND001247,CMP08,Holiday Highlights,C00492,ads,Explore customer favorites this holiday.,2025-11-13,true,false
SEND001248,CMP05,Back to Routine,C00845,email,Get back into your everyday rhythm.,2025-08-01,false,false
SEND001249,CMP01,New Year Reset,C00931,email,Start fresh with practical favorites.,2025-01-08,true,false
SEND001250,CMP03,Member Picks,C00932,email,Popular picks selected for you.,2025-06-09,false,false
SEND001251,CMP05,Back to Routine,C00646,email,Get back into your everyday rhythm.,2025-09-29,false,false
SEND001252,CMP07,Early Holiday,C00402,email,A head start on thoughtful gifting.,2025-11-22,false,false
SEND001253,CMP04,Summer Essentials,C00587,ads,Simple essentials for warmer days.,2025-07-15,false,false
SEND001254,CMP01,New Year Reset,C00725,email,Start fresh with practical favorites.,2025-02-04,false,false
SEND001255,CMP01,New Year Reset,C00198,email,Start fresh with practical favorites.,2025-02-11,false,false
SEND001256,CMP03,Member Picks,C00227,email,Popular picks selected for you.,2025-05-06,false,false
SEND001257,CMP08,Holiday Highlights,C00978,ads,Explore customer favorites this holiday.,2025-11-19,false,false
SEND001258,CMP04,Summer Essentials,C00275,ads,Simple essentials for warmer days.,2025-06-05,true,false
SEND001259,CMP04,Summer Essentials,C00680,ads,Simple essentials for warmer days.,2025-06-13,false,false
SEND001260,CMP05,Back to Routine,C00392,email,Get back into your everyday rhythm.,2025-08-18,true,false
SEND001261,CMP08,Holiday Highlights,C00441,ads,Explore customer favorites this holiday.,2025-12-12,false,false
SEND001262,CMP02,Spring Refresh,C00169,ads,Refresh your routine for spring.,2025-03-17,false,false
SEND001263,CMP01,New Year Reset,C00623,email,Start fresh with practical favorites.,2025-02-02,false,false
SEND001264,CMP01,New Year Reset,C00738,email,Start fresh with practical favorites.,2025-02-16,true,false
SEND001265,CMP05,Back to Routine,C00401,email,Get back into your everyday rhythm.,2025-08-30,false,false
SEND001266,CMP08,Holiday Highlights,C00380,ads,Explore customer favorites this holiday.,2025-12-19,false,false
SEND001267,CMP07,Early Holiday,C00231,email,A head start on thoughtful gifting.,2025-11-21,false,false
SEND001268,CMP05,Back to Routine,C00944,email,Get back into your everyday rhythm.,2025-09-19,false,false
SEND001269,CMP04,Summer Essentials,C00838,ads,Simple essentials for warmer days.,2025-08-01,false,false
SEND001270,CMP01,New Year Reset,C00223,email,Start fresh with practical favorites.,2025-02-04,false,false
SEND001271,CMP01,New Year Reset,C00218,email,Start fresh with practical favorites.,2025-01-17,false,false
SEND001272,CMP01,New Year Reset,C00034,email,Start fresh with practical favorites.,2025-01-02,false,false
SEND001273,CMP06,Autumn Edit,C00458,ads,Discover this season's useful upgrades.,2025-09-13,false,false
SEND001274,CMP02,Spring Refresh,C00729,ads,Refresh your routine for spring.,2025-04-30,false,false
SEND001275,CMP03,Member Picks,C00875,email,Popular picks selected for you.,2025-06-22,false,false
SEND001276,CMP03,Member Picks,C00520,email,Popular picks selected for you.,2025-05-06,false,false
SEND001277,CMP04,Summer Essentials,C00702,ads,Simple essentials for warmer days.,2025-06-04,false,false
SEND001278,CMP01,New Year Reset,C00265,email,Start fresh with practical favorites.,2025-02-04,false,false
SEND001279,CMP03,Member Picks,C00110,email,Popular picks selected for you.,2025-06-19,true,false
SEND001280,CMP07,Early Holiday,C00062,email,A head start on thoughtful gifting.,2025-11-11,false,false
SEND001281,CMP03,Member Picks,C00103,email,Popular picks selected for you.,2025-05-29,false,false
SEND001282,CMP02,Spring Refresh,C00922,ads,Refresh your routine for spring.,2025-04-24,false,false
SEND001283,CMP06,Autumn Edit,C00239,ads,Discover this season's useful upgrades.,2025-09-09,false,false
SEND001284,CMP08,Holiday Highlights,C00670,ads,Explore customer favorites this holiday.,2025-11-08,false,false
SEND001285,CMP07,Early Holiday,C00421,email,A head start on thoughtful gifting.,2025-11-09,false,false
SEND001286,CMP04,Summer Essentials,C00908,ads,Simple essentials for warmer days.,2025-07-15,false,false
SEND001287,CMP08,Holiday Highlights,C00197,ads,Explore customer favorites this holiday.,2025-11-19,false,false
SEND001288,CMP08,Holiday Highlights,C00389,ads,Explore customer favorites this holiday.,2025-12-16,false,false
SEND001289,CMP07,Early Holiday,C00091,email,A head start on thoughtful gifting.,2025-11-21,true,false
SEND001290,CMP04,Summer Essentials,C00667,ads,Simple essentials for warmer days.,2025-08-24,false,false
SEND001291,CMP06,Autumn Edit,C00018,ads,Discover this season's useful upgrades.,2025-10-16,true,false
SEND001292,CMP06,Autumn Edit,C00079,ads,Discover this season's useful upgrades.,2025-10-12,false,false
SEND001293,CMP04,Summer Essentials,C00684,ads,Simple essentials for warmer days.,2025-06-19,false,false
SEND001294,CMP07,Early Holiday,C00345,email,A head start on thoughtful gifting.,2025-11-03,false,false
SEND001295,CMP06,Autumn Edit,C00723,ads,Discover this season's useful upgrades.,2025-10-14,false,false
SEND001296,CMP05,Back to Routine,C00793,email,Get back into your everyday rhythm.,2025-08-06,false,false
SEND001297,CMP01,New Year Reset,C00700,email,Start fresh with practical favorites.,2025-01-28,false,false
SEND001298,CMP07,Early Holiday,C00713,email,A head start on thoughtful gifting.,2025-11-13,false,true
SEND001299,CMP01,New Year Reset,C00953,email,Start fresh with practical favorites.,2025-01-23,false,false
SEND001300,CMP04,Summer Essentials,C00281,ads,Simple essentials for warmer days.,2025-07-23,false,false
SEND001301,CMP08,Holiday Highlights,C00535,ads,Explore customer favorites this holiday.,2025-11-29,false,false
SEND001302,CMP03,Member Picks,C00499,email,Popular picks selected for you.,2025-05-19,false,false
SEND001303,CMP02,Spring Refresh,C00148,ads,Refresh your routine for spring.,2025-04-21,false,false
SEND001304,CMP08,Holiday Highlights,C00293,ads,Explore customer favorites this holiday.,2025-11-20,false,false
SEND001305,CMP05,Back to Routine,C00747,email,Get back into your everyday rhythm.,2025-09-03,false,false
SEND001306,CMP06,Autumn Edit,C00869,ads,Discover this season's useful upgrades.,2025-09-07,false,false
SEND001307,CMP06,Autumn Edit,C00320,ads,Discover this season's useful upgrades.,2025-09-17,false,false
SEND001308,CMP04,Summer Essentials,C00211,ads,Simple essentials for warmer days.,2025-06-14,false,false
SEND001309,CMP08,Holiday Highlights,C00787,ads,Explore customer favorites this holiday.,2025-11-26,false,false
SEND001310,CMP08,Holiday Highlights,C00638,ads,Explore customer favorites this holiday.,2025-12-26,false,false
SEND001311,CMP03,Member Picks,C00733,email,Popular picks selected for you.,2025-06-24,false,false
SEND001312,CMP06,Autumn Edit,C00818,ads,Discover this season's useful upgrades.,2025-10-31,false,false
SEND001313,CMP08,Holiday Highlights,C00074,ads,Explore customer favorites this holiday.,2025-11-07,false,false
SEND001314,CMP05,Back to Routine,C00336,email,Get back into your everyday rhythm.,2025-09-11,false,true
SEND001315,CMP06,Autumn Edit,C00024,ads,Discover this season's useful upgrades.,2025-10-22,false,false
SEND001316,CMP08,Holiday Highlights,C00045,ads,Explore customer favorites this holiday.,2025-11-27,false,false
SEND001317,CMP04,Summer Essentials,C00559,ads,Simple essentials for warmer days.,2025-06-16,false,false
SEND001318,CMP06,Autumn Edit,C00202,ads,Discover this season's useful upgrades.,2025-10-09,false,false
SEND001319,CMP05,Back to Routine,C00943,email,Get back into your everyday rhythm.,2025-08-24,false,false
SEND001320,CMP07,Early Holiday,C00122,email,A head start on thoughtful gifting.,2025-11-28,false,false
SEND001321,CMP08,Holiday Highlights,C00111,ads,Explore customer favorites this holiday.,2025-11-28,false,false
SEND001322,CMP02,Spring Refresh,C00102,ads,Refresh your routine for spring.,2025-04-11,false,false
SEND001323,CMP08,Holiday Highlights,C00690,ads,Explore customer favorites this holiday.,2025-12-26,false,false
SEND001324,CMP04,Summer Essentials,C00174,ads,Simple essentials for warmer days.,2025-07-11,false,false
SEND001325,CMP02,Spring Refresh,C00691,ads,Refresh your routine for spring.,2025-03-09,true,false
SEND001326,CMP02,Spring Refresh,C00715,ads,Refresh your routine for spring.,2025-04-28,false,false
SEND001327,CMP01,New Year Reset,C00854,email,Start fresh with practical favorites.,2025-02-23,false,false
SEND001328,CMP05,Back to Routine,C00932,email,Get back into your everyday rhythm.,2025-08-01,true,false
SEND001329,CMP03,Member Picks,C00995,email,Popular picks selected for you.,2025-05-11,true,false
SEND001330,CMP07,Early Holiday,C00620,email,A head start on thoughtful gifting.,2025-11-11,false,false
SEND001331,CMP07,Early Holiday,C00476,email,A head start on thoughtful gifting.,2025-11-09,false,false
SEND001332,CMP03,Member Picks,C00990,email,Popular picks selected for you.,2025-06-03,false,false
SEND001333,CMP03,Member Picks,C00430,email,Popular picks selected for you.,2025-05-27,true,false
SEND001334,CMP02,Spring Refresh,C00027,ads,Refresh your routine for spring.,2025-04-25,false,false
SEND001335,CMP01,New Year Reset,C00001,email,Start fresh with practical favorites.,2025-01-22,false,false
SEND001336,CMP08,Holiday Highlights,C00887,ads,Explore customer favorites this holiday.,2025-12-11,false,false
SEND001337,CMP04,Summer Essentials,C00931,ads,Simple essentials for warmer days.,2025-06-02,true,true
SEND001338,CMP07,Early Holiday,C00782,email,A head start on thoughtful gifting.,2025-11-19,false,false
SEND001339,CMP07,Early Holiday,C00479,email,A head start on thoughtful gifting.,2025-11-21,true,false
SEND001340,CMP02,Spring Refresh,C00714,ads,Refresh your routine for spring.,2025-04-07,true,false
SEND001341,CMP03,Member Picks,C00917,email,Popular picks selected for you.,2025-05-30,false,false
SEND001342,CMP05,Back to Routine,C00609,email,Get back into your everyday rhythm.,2025-09-24,false,false
SEND001343,CMP04,Summer Essentials,C00551,ads,Simple essentials for warmer days.,2025-07-10,false,false
SEND001344,CMP08,Holiday Highlights,C00790,ads,Explore customer favorites this holiday.,2025-12-12,false,false
SEND001345,CMP03,Member Picks,C00625,email,Popular picks selected for you.,2025-06-19,false,false
SEND001346,CMP06,Autumn Edit,C00538,ads,Discover this season's useful upgrades.,2025-09-30,false,false
SEND001347,CMP04,Summer Essentials,C00410,ads,Simple essentials for warmer days.,2025-08-22,false,false
SEND001348,CMP01,New Year Reset,C00615,email,Start fresh with practical favorites.,2025-01-23,false,false
SEND001349,CMP03,Member Picks,C00715,email,Popular picks selected for you.,2025-06-07,false,false
SEND001350,CMP05,Back to Routine,C00059,email,Get back into your everyday rhythm.,2025-08-05,false,false
SEND001351,CMP03,Member Picks,C00044,email,Popular picks selected for you.,2025-05-30,false,false
SEND001352,CMP05,Back to Routine,C00099,email,Get back into your everyday rhythm.,2025-08-22,false,false
SEND001353,CMP02,Spring Refresh,C00976,ads,Refresh your routine for spring.,2025-03-31,false,false
SEND001354,CMP08,Holiday Highlights,C00549,ads,Explore customer favorites this holiday.,2025-11-18,true,false
SEND001355,CMP03,Member Picks,C00431,email,Popular picks selected for you.,2025-06-05,false,false
SEND001356,CMP01,New Year Reset,C00861,email,Start fresh with practical favorites.,2025-02-26,false,false
SEND001357,CMP01,New Year Reset,C00654,email,Start fresh with practical favorites.,2025-01-23,true,false
SEND001358,CMP04,Summer Essentials,C00885,ads,Simple essentials for warmer days.,2025-08-24,false,false
SEND001359,CMP03,Member Picks,C00930,email,Popular picks selected for you.,2025-05-22,false,false
SEND001360,CMP07,Early Holiday,C00652,email,A head start on thoughtful gifting.,2025-11-17,false,false
SEND001361,CMP01,New Year Reset,C00747,email,Start fresh with practical favorites.,2025-01-01,false,false
SEND001362,CMP07,Early Holiday,C00217,email,A head start on thoughtful gifting.,2025-11-28,false,false
SEND001363,CMP05,Back to Routine,C00700,email,Get back into your everyday rhythm.,2025-09-20,true,false
SEND001364,CMP01,New Year Reset,C00119,email,Start fresh with practical favorites.,2025-01-26,false,false
