visit_id,customer_id,visit_date,traffic_source,product_id,product_viewed,added_to_cart,purchased
V001970,C00606,2025-06-14,organic_search,P030,Active Mat 30,true,false
V001971,C00694,2025-10-10,direct,P007,Calm Cream 07,false,false
V001972,C00791,2025-01-20,paid_search,P026,Pure Band 26,false,false
V001973,C00371,2025-01-07,email,P029,Bright Organizer 29,false,false
V001974,C00814,2025-11-22,paid_search,P013,Bright Organizer 13,true,true
V001975,C00835,2025-09-07,paid_search,P019,Urban Bottle 19,true,true
V001976,C00610,2025-12-21,email,P005,Bright Organizer 05,true,true
V001977,C00438,2025-04-16,direct,P014,Active Mat 14,true,true
V001978,C00552,2025-06-15,organic_search,P030,Active Mat 30,true,true
V001979,C00134,2025-01-22,direct,P023,Calm Cream 23,false,true
V001980,C00685,2025-08-16,paid_search,P007,Calm Cream 07,false,false
V001981,C00105,2025-11-13,paid_search,P013,Bright Organizer 13,false,false
V001982,C00156,2025-12-27,email,P022,Active Mat 22,false,false
V001983,C00803,2025-01-20,referral,P016,Modern Serum 16,false,false
V001984,C00049,2025-11-27,referral,P030,Active Mat 30,false,false
V001985,C00114,2025-07-18,paid_search,P001,Daily Lamp 01,false,false
V001986,C00305,2025-01-12,organic_search,P028,Essential Bag 28,true,false
V001987,C00517,2025-06-04,paid_search,P016,Modern Serum 16,false,false
V001988,C00482,2025-09-22,social,P014,Active Mat 14,false,false
V001989,C00536,2025-04-05,organic_search,P003,Urban Bottle 03,false,false
V001990,C00489,2025-07-21,organic_search,P018,Pure Band 18,true,false
V001991,C00655,2025-02-17,organic_search,P023,Calm Cream 23,false,false
V001992,C00620,2025-10-20,social,P010,Pure Band 10,false,false
V001993,C00269,2025-04-30,paid_search,P016,Modern Serum 16,false,false
V001994,C00931,2025-02-27,organic_search,P005,Bright Organizer 05,false,false
V001995,C00628,2025-04-09,paid_search,P006,Active Mat 06,false,false
V001996,C00225,2025-07-23,social,P025,Daily Lamp 25,false,false
V001997,C00838,2025-01-23,referral,P027,Urban Bottle 27,false,false
V001998,C00802,2025-10-14,paid_search,P009,Daily Lamp 09,false,false
V001999,C00296,2025-08-21,direct,P017,Daily Lamp 17,true,false
V002000,C00954,2025-11-18,direct,P017,Daily Lamp 17,true,true
V002001,C00511,2025-05-07,email,P017,Daily Lamp 17,false,false
V002002,C00670,2025-05-02,direct,P023,Calm Cream 23,false,false
V002003,C00375,2025-11-02,paid_search,P007,Calm Cream 07,false,false
V002004,C00169,2025-01-20,paid_search,P009,Daily Lamp 09,false,false
V002005,C00249,2025-11-08,organic_search,P021,Bright Organizer 21,false,false
V002006,C00452,2025-04-23,organic_search,P019,Urban Bottle 19,false,false
V002007,C00745,2025-10-14,paid_search,P028,Essential Bag 28,true,false
V002008,C00509,2025-05-22,organic_search,P021,Bright Organizer 21,true,false
V002009,C00033,2025-12-04,organic_search,P014,Active Mat 14,false,false
V002010,C00584,2025-11-30,paid_search,P028,Essential Bag 28,false,false
V002011,C00483,2025-04-16,email,P006,Active Mat 06,false,false
V002012,C00870,2025-02-10,organic_search,P012,Essential Bag 12,false,false
V002013,C00634,2025-03-30,social,P016,Modern Serum 16,false,false
V002014,C00881,2025-06-21,organic_search,P023,Calm Cream 23,false,false
V002015,C00058,2025-05-09,organic_search,P012,Essential Bag 12,false,false
V002016,C00885,2025-07-02,email,P020,Essential Bag 20,false,false
V002017,C00703,2025-01-20,direct,P030,Active Mat 30,true,true
V002018,C00415,2025-10-07,organic_search,P016,Modern Serum 16,false,false
V002019,C00348,2025-03-04,direct,P022,Active Mat 22,false,true
V002020,C00322,2025-06-24,social,P030,Active Mat 30,false,false
V002021,C00516,2025-12-02,email,P008,Modern Serum 08,true,false
V002022,C00509,2025-03-15,referral,P024,Modern Serum 24,true,true
V002023,C00960,2025-01-22,direct,P003,Urban Bottle 03,false,false
V002024,C00495,2025-10-27,direct,P007,Calm Cream 07,false,false
V002025,C00359,2025-02-03,email,P014,Active Mat 14,false,false
V002026,C00063,2025-03-15,organic_search,P010,Pure Band 10,false,false
V002027,C00512,2025-01-23,organic_search,P016,Modern Serum 16,false,false
V002028,C00420,2025-02-18,organic_search,P007,Calm Cream 07,false,false
V002029,C00020,2025-02-23,organic_search,P001,Daily Lamp 01,true,false
V002030,C00931,2025-08-17,paid_search,P027,Urban Bottle 27,false,false
V002031,C00163,2025-07-18,email,P001,Daily Lamp 01,false,false
V002032,C00772,2025-09-27,organic_search,P009,Daily Lamp 09,true,false
V002033,C00811,2025-10-16,direct,P025,Daily Lamp 25,false,false
V002034,C00658,2025-12-23,organic_search,P010,Pure Band 10,false,false
V002035,C00882,2025-12-28,organic_search,P007,Calm Cream 07,false,false
V002036,C00480,2025-11-21,organic_search,P019,Urban Bottle 19,false,false
V002037,C00757,2025-06-19,paid_search,P027,Urban Bottle 27,false,false
V002038,C00434,2025-12-29,email,P007,Calm Cream 07,false,true
V002039,C00953,2025-12-27,paid_search,P007,Calm Cream 07,false,false
V002040,C00361,2025-01-14,organic_search,P010,Pure Band 10,false,false
V002041,C00729,2025-04-21,social,P009,Daily Lamp 09,false,false
V002042,C00555,2025-09-17,referral,P030,Active Mat 30,false,false
V002043,C00680,2025-09-03,email,P021,Bright Organizer 21,false,false
V002044,C00137,2025-09-21,referral,P009,Daily Lamp 09,false,false
V002045,C00559,2025-10-14,organic_search,P021,Bright Organizer 21,true,false
V002046,C00025,2025-04-06,organic_search,P026,Pure Band 26,false,false
V002047,C00274,2025-05-09,direct,P020,Essential Bag 20,false,false
V002048,C00334,2025-10-11,organic_search,P009,Daily Lamp 09,false,false
V002049,C00915,2025-01-11,direct,P023,Calm Cream 23,true,false
V002050,C00618,2025-11-09,social,P005,Bright Organizer 05,false,false
V002051,C00503,2025-09-20,email,P030,Active Mat 30,false,false
V002052,C00987,2025-01-13,referral,P009,Daily Lamp 09,false,false
V002053,C00193,2025-11-08,organic_search,P010,Pure Band 10,false,false
V002054,C00833,2025-01-04,organic_search,P010,Pure Band 10,false,false
V002055,C00939,2025-10-27,social,P026,Pure Band 26,true,true
V002056,C00450,2025-07-27,organic_search,P012,Essential Bag 12,false,false
V002057,C00010,2025-01-21,organic_search,P001,Daily Lamp 01,false,false
V002058,C00196,2025-07-31,email,P016,Modern Serum 16,false,false
V002059,C00279,2025-11-01,organic_search,P018,Pure Band 18,false,false
V002060,C00212,2025-10-31,social,P009,Daily Lamp 09,false,false
V002061,C00538,2025-01-18,direct,P017,Daily Lamp 17,true,false
V002062,C00855,2025-08-06,paid_search,P012,Essential Bag 12,true,false
V002063,C00420,2025-11-22,direct,P027,Urban Bottle 27,false,false
V002064,C00871,2025-09-06,organic_search,P027,Urban Bottle 27,true,true
V002065,C00102,2025-04-04,organic_search,P021,Bright Organizer 21,false,false
V002066,C00206,2025-11-27,social,P030,Active Mat 30,true,false
V002067,C00410,2025-08-30,email,P024,Modern Serum 24,false,false
V002068,C00973,2025-06-23,paid_search,P002,Pure Band 02,false,false
V002069,C00314,2025-07-24,organic_search,P014,Active Mat 14,true,false
V002070,C00278,2025-02-18,direct,P016,Modern Serum 16,false,false
V002071,C00899,2025-07-05,referral,P012,Essential Bag 12,false,false
V002072,C00602,2025-04-05,organic_search,P007,Calm Cream 07,false,true
V002073,C00501,2025-08-15,organic_search,P016,Modern Serum 16,true,true
V002074,C00656,2025-06-29,paid_search,P025,Daily Lamp 25,false,false
V002075,C00043,2025-12-08,direct,P009,Daily Lamp 09,false,false
V002076,C00310,2025-10-29,organic_search,P008,Modern Serum 08,false,false
V002077,C00347,2025-11-03,direct,P030,Active Mat 30,false,false
V002078,C00362,2025-09-20,paid_search,P021,Bright Organizer 21,true,false
V002079,C00702,2025-07-17,email,P016,Modern Serum 16,false,false
V002080,C00030,2025-07-01,organic_search,P002,Pure Band 02,false,false
V002081,C00753,2025-08-23,social,P027,Urban Bottle 27,false,false
V002082,C00150,2025-11-23,paid_search,P017,Daily Lamp 17,false,false
V002083,C00303,2025-07-17,organic_search,P007,Calm Cream 07,false,false
V002084,C00964,2025-08-07,direct,P012,Essential Bag 12,true,false
V002085,C00643,2025-02-02,direct,P023,Calm Cream 23,false,true
V002086,C00164,2025-02-23,social,P016,Modern Serum 16,false,true
V002087,C00219,2025-09-30,organic_search,P018,Pure Band 18,false,false
V002088,C00706,2025-02-27,direct,P015,Calm Cream 15,false,false
V002089,C00232,2025-02-25,direct,P001,Daily Lamp 01,false,false
V002090,C00712,2025-08-26,organic_search,P021,Bright Organizer 21,false,false
V002091,C00597,2025-08-31,referral,P002,Pure Band 02,false,false
V002092,C00831,2025-07-13,organic_search,P015,Calm Cream 15,false,false
V002093,C00853,2025-07-18,organic_search,P016,Modern Serum 16,false,false
V002094,C00822,2025-03-07,paid_search,P020,Essential Bag 20,true,false
V002095,C00073,2025-06-12,social,P008,Modern Serum 08,false,false
V002096,C00606,2025-10-30,email,P002,Pure Band 02,false,false
V002097,C00341,2025-01-29,paid_search,P002,Pure Band 02,true,false
V002098,C00652,2025-02-14,organic_search,P002,Pure Band 02,false,false
V002099,C00297,2025-09-01,paid_search,P008,Modern Serum 08,false,false
V002100,C00506,2025-05-25,paid_search,P024,Modern Serum 24,false,false
V002101,C00041,2025-05-27,social,P002,Pure Band 02,true,true
V002102,C00663,2025-05-05,direct,P003,Urban Bottle 03,false,false
V002103,C00877,2025-03-06,social,P030,Active Mat 30,false,false
V002104,C00325,2025-04-25,email,P002,Pure Band 02,true,false
V002105,C00882,2025-02-22,social,P027,Urban Bottle 27,false,false
V002106,C00084,2025-11-18,organic_search,P021,Bright Organizer 21,false,false
V002107,C00919,2025-08-06,paid_search,P011,Urban Bottle 11,false,false
V002108,C00951,2025-09-26,direct,P025,Daily Lamp 25,false,false
V002109,C00861,2025-09-10,social,P009,Daily Lamp 09,false,false
V002110,C00047,2025-02-11,organic_search,P002,Pure Band 02,false,false
V002111,C00006,2025-10-22,organic_search,P003,Urban Bottle 03,false,false
V002112,C00664,2025-12-06,email,P006,Active Mat 06,false,false
V002113,C00519,2025-01-25,direct,P001,Daily Lamp 01,false,false
V002114,C00492,2025-02-06,organic_search,P012,Essential Bag 12,false,false
V002115,C00175,2025-01-27,organic_search,P018,Pure Band 18,false,false
V002116,C00565,2025-01-19,social,P018,Pure Band 18,false,false
V002117,C00834,2025-10-24,email,P003,Urban Bottle 03,false,false
V002118,C00853,2025-08-14,direct,P016,Modern Serum 16,false,false
V002119,C00795,2025-11-22,paid_search,P018,Pure Band 18,false,false
V002120,C00273,2025-06-20,organic_search,P010,Pure Band 10,false,false
V002121,C00389,2025-02-04,organic_search,P018,Pure Band 18,false,false
V002122,C00006,2025-07-07,email,P018,Pure Band 18,false,false
V002123,C00127,2025-09-03,paid_search,P023,Calm Cream 23,true,false
V002124,C00745,2025-02-08,direct,P014,Active Mat 14,false,false
V002125,C00216,2025-07-20,email,P025,Daily Lamp 25,false,false
V002126,C00166,2025-04-24,direct,P007,Calm Cream 07,false,false
V002127,C00799,2025-07-13,direct,P020,Essential Bag 20,false,false
V002128,C00942,2025-08-10,paid_search,P010,Pure Band 10,false,false
V002129,C00172,2025-03-11,organic_search,P011,Urban Bottle 11,false,false
V002130,C00394,2025-08-22,organic_search,P005,Bright Organizer 05,false,false
V002131,C00267,2025-11-06,social,P016,Modern Serum 16,false,false
V002132,C00605,2025-10-24,social,P002,Pure Band 02,false,false
V002133,C00430,2025-12-19,social,P027,Urban Bottle 27,false,false
V002134,C00976,2025-03-27,direct,P018,Pure Band 18,false,false
V002135,C00046,2025-03-07,organic_search,P008,Modern Serum 08,false,true
V002136,C00918,2025-02-14,email,P008,Modern Serum 08,false,false
V002137,C00693,2025-03-09,organic_search,P003,Urban Bottle 03,false,false
V002138,C00203,2025-02-25,email,P008,Modern Serum 08,true,false
V002139,C00673,2025-01-12,social,P011,Urban Bottle 11,false,false
V002140,C00294,2025-08-09,paid_search,P017,Daily Lamp 17,true,true
V002141,C00144,2025-02-21,direct,P028,Essential Bag 28,false,false
V002142,C00327,2025-08-04,organic_search,P005,Bright Organizer 05,false,false
V002143,C00171,2025-11-04,referral,P026,Pure Band 26,false,false
V002144,C00838,2025-09-24,direct,P024,Modern Serum 24,true,true
V002145,C00348,2025-03-05,direct,P002,Pure Band 02,false,false
V002146,C00720,2025-09-01,organic_search,P023,Calm Cream 23,false,false
V002147,C00857,2025-02-14,referral,P006,Active Mat 06,false,false
V002148,C00125,2025-03-01,direct,P023,Calm Cream 23,false,false
V002149,C00043,2025-10-04,direct,P021,Bright Organizer 21,false,false
V002150,C00869,2025-02-22,organic_search,P012,Essential Bag 12,false,false
V002151,C00848,2025-11-05,organic_search,P014,Active Mat 14,false,false
V002152,C00342,2025-08-30,direct,P004,Essential Bag 04,true,false
V002153,C00570,2025-11-12,organic_search,P009,Daily Lamp 09,true,false
V002154,C00730,2025-03-26,social,P022,Active Mat 22,false,false
V002155,C00051,2025-09-24,direct,P013,Bright Organizer 13,false,false
V002156,C00895,2025-02-28,organic_search,P025,Daily Lamp 25,true,false
V002157,C00952,2025-09-18,paid_search,P004,Essential Bag 04,true,true
V002158,C00664,2025-05-29,direct,P030,Active Mat 30,true,true
V002159,C00237,2025-11-02,organic_search,P013,Bright Organizer 13,false,false
V002160,C00729,2025-03-29,social,P018,Pure Band 18,false,false
V002161,C00884,2025-10-21,email,P003,Urban Bottle 03,true,false
V002162,C00695,2025-10-23,social,P012,Essential Bag 12,false,false
V002163,C00738,2025-05-05,direct,P003,Urban Bottle 03,false,false
V002164,C00309,2025-08-03,email,P014,Active Mat 14,false,false
V002165,C00737,2025-02-20,direct,P005,Bright Organizer 05,false,false
V002166,C00116,2025-06-10,organic_search,P004,Essential Bag 04,false,false
V002167,C00667,2025-02-06,social,P024,Modern Serum 24,false,false
V002168,C00873,2025-01-02,paid_search,P023,Calm Cream 23,false,false
V002169,C00700,2025-01-28,social,P012,Essential Bag 12,false,false
V002170,C00040,2025-03-12,paid_search,P030,Active Mat 30,true,false
V002171,C00876,2025-09-05,direct,P027,Urban Bottle 27,false,false
V002172,C00033,2025-02-26,paid_search,P018,Pure Band 18,false,false
V002173,C00035,2025-07-02,direct,P026,Pure Band 26,false,false
V002174,C00199,2025-07-06,email,P010,Pure Band 10,false,false
V002175,C00286,2025-09-06,paid_search,P011,Urban Bottle 11,true,true
V002176,C00388,2025-01-09,direct,P026,Pure Band 26,true,false
V002177,C00635,2025-03-17,organic_search,P020,Essential Bag 20,false,false
V002178,C00922,2025-06-30,organic_search,P005,Bright Organizer 05,false,false
V002179,C00149,2025-12-27,direct,P026,Pure Band 26,false,false
V002180,C00752,2025-06-26,direct,P024,Modern Serum 24,false,false
V002181,C00711,2025-08-14,organic_search,P001,Daily Lamp 01,true,false
V002182,C00751,2025-05-27,organic_search,P006,Active Mat 06,false,false
V002183,C00454,2025-07-05,paid_search,P027,Urban Bottle 27,false,false
V002184,C00917,2025-05-01,organic_search,P018,Pure Band 18,false,false
V002185,C00909,2025-05-01,email,P023,Calm Cream 23,false,false
V002186,C00292,2025-06-13,email,P022,Active Mat 22,false,true
V002187,C00836,2025-06-10,social,P026,Pure Band 26,false,false
V002188,C00649,2025-09-07,organic_search,P017,Daily Lamp 17,false,false
V002189,C00391,2025-11-05,paid_search,P026,Pure Band 26,false,false
V002190,C00138,2025-12-23,paid_search,P007,Calm Cream 07,false,false
V002191,C00707,2025-01-12,email,P019,Urban Bottle 19,false,false
V002192,C00682,2025-12-23,organic_search,P012,Essential Bag 12,false,false
V002193,C00342,2025-01-15,social,P005,Bright Organizer 05,true,true
V002194,C00502,2025-04-17,paid_search,P001,Daily Lamp 01,true,false
V002195,C00997,2025-10-04,social,P001,Daily Lamp 01,true,false
V002196,C00056,2025-02-12,email,P006,Active Mat 06,false,false
V002197,C00969,2025-02-01,paid_search,P004,Essential Bag 04,false,false
V002198,C00474,2025-11-19,email,P028,Essential Bag 28,false,false
V002199,C00302,2025-09-13,paid_search,P016,Modern Serum 16,false,false
V002200,C00870,2025-06-28,organic_search,P030,Active Mat 30,false,false
V002201,C00072,2025-01-30,paid_search,P016,Modern Serum 16,true,false
V002202,C00289,2025-08-24,direct,P023,Calm Cream 23,true,true
V002203,C00514,2025-03-30,social,P019,Urban Bottle 19,false,false
V002204,C00497,2025-08-12,social,P014,Active Mat 14,false,false
V002205,C00024,2025-02-27,email,P018,Pure Band 18,false,false
V002206,C00719,2025-01-05,social,P012,Essential Bag 12,false,false
V002207,C00118,2025-12-08,email,P008,Modern Serum 08,false,false
V002208,C00551,2025-10-10,social,P001,Daily Lamp 01,false,false
V002209,C00005,2025-06-11,organic_search,P007,Calm Cream 07,false,false
V002210,C00482,2025-10-15,paid_search,P029,Bright Organizer 29,true,false
V002211,C00072,2025-12-06,organic_search,P007,Calm Cream 07,false,false
V002212,C00267,2025-04-13,email,P016,Modern Serum 16,false,false
V002213,C00494,2025-06-02,direct,P016,Modern Serum 16,false,false
V002214,C00352,2025-12-28,social,P020,Essential Bag 20,false,false
V002215,C00449,2025-05-01,organic_search,P014,Active Mat 14,true,false
V002216,C00798,2025-09-29,social,P025,Daily Lamp 25,false,false
V002217,C00901,2025-06-13,email,P010,Pure Band 10,false,false
V002218,C00303,2025-04-15,referral,P012,Essential Bag 12,false,false
V002219,C00157,2025-06-26,direct,P026,Pure Band 26,false,false
V002220,C00404,2025-09-21,paid_search,P020,Essential Bag 20,false,false
V002221,C00859,2025-09-09,social,P006,Active Mat 06,false,false
V002222,C00689,2025-06-05,direct,P012,Essential Bag 12,false,false
V002223,C00304,2025-03-20,paid_search,P013,Bright Organizer 13,false,false
V002224,C00377,2025-07-29,organic_search,P003,Urban Bottle 03,false,true
V002225,C00688,2025-08-13,social,P014,Active Mat 14,false,false
V002226,C00164,2025-03-21,organic_search,P019,Urban Bottle 19,false,false
V002227,C00959,2025-01-29,email,P004,Essential Bag 04,true,false
V002228,C00376,2025-01-15,paid_search,P027,Urban Bottle 27,true,false
