review_id,customer_id,product_id,product_name,rating,review_text,review_date
R000873,C00238,P001,Daily Lamp 01,4,Very happy with the purchase.,2025-01-03
R000874,C00800,P003,Urban Bottle 03,3,"It does the job, though nothing stood out.",2025-04-01
R000875,C00195,P016,Modern Serum 16,2,I expected more for the price.,2025-10-24
R000876,C00903,P007,Calm Cream 07,4,Very happy with the purchase.,2025-06-20
R000877,C00561,P028,Essential Bag 28,5,Good value and I use it often. Delivery took a little longer than expected.,2025-09-12
R000878,C00965,P008,Modern Serum 08,4,Nice design and works reliably.,2025-05-11
R000879,C00795,P024,Modern Serum 24,4,Easy to use and feels well made.,2025-06-09
R000880,C00391,P019,Urban Bottle 19,4,Better than I expected overall.,2025-12-05
R000881,C00320,P016,Modern Serum 16,3,Works as expected but could be improved.,2025-01-16
R000882,C00121,P022,Active Mat 22,4,Better than I expected overall.,2025-12-18
R000883,C00780,P004,Essential Bag 04,3,"Useful, but I am not sure I would buy it again.",2025-09-19
R000884,C00940,P005,Bright Organizer 05,3,"It does the job, though nothing stood out. Delivery took a little longer than expected.",2025-08-06
R000885,C00451,P004,Essential Bag 04,3,Works as expected but could be improved. The product looked slightly different online.,2025-05-02
R000886,C00606,P004,Essential Bag 04,3,Pretty average for the price.,2025-08-11
R000887,C00726,P024,Modern Serum 24,3,"Useful, but I am not sure I would buy it again. A friend recommended it.",2025-03-08
R000888,C00381,P012,Essential Bag 12,2,The quality felt inconsistent.,2025-09-01
R000889,C00960,P020,Essential Bag 20,3,Pretty average for the price. A friend recommended it.,2025-08-08
R000890,C00169,P004,Essential Bag 04,3,"Useful, but I am not sure I would buy it again.",2025-12-17
R000891,C00438,P018,Pure Band 18,4,Good value and I use it often.,2025-03-17
R000892,C00253,P002,Pure Band 02,5,Nice design and works reliably.,2025-06-06
R000893,C00385,P026,Pure Band 26,4,Nice design and works reliably.,2025-09-12
R000894,C00551,P017,Daily Lamp 17,3,"It does the job, though nothing stood out.",2025-10-30
R000895,C00682,P027,Urban Bottle 27,3,"Useful, but I am not sure I would buy it again.",2025-06-05
R000896,C00121,P011,Urban Bottle 11,3,Pretty average for the price.,2025-11-08
R000897,C00810,P017,Daily Lamp 17,4,Easy to use and feels well made. The product looked slightly different online.,2025-02-22
R000898,C00370,P008,Modern Serum 08,4,Good value and I use it often.,2025-12-11
R000899,C00026,P006,Active Mat 06,4,Better than I expected overall.,2025-06-21
R000900,C00536,P021,Bright Organizer 21,4,Easy to use and feels well made.,2025-06-26
R000901,C00977,P016,Modern Serum 16,3,Pretty average for the price.,2025-06-19
R000902,C00802,P024,Modern Serum 24,2,I expected more for the price. I bought it after seeing an ad.,2025-04-23
R000903,C00875,P022,Active Mat 22,3,Pretty average for the price.,2025-08-03
R000904,C00672,P023,Calm Cream 23,4,Very happy with the purchase. The product looked slightly different online.,2025-05-06
R000905,C00183,P007,Calm Cream 07,3,Pretty average for the price.,2025-07-31
R000906,C00709,P003,Urban Bottle 03,4,Nice design and works reliably. A friend recommended it.,2025-03-23
R000907,C00453,P013,Bright Organizer 13,3,"It does the job, though nothing stood out.",2025-05-28
R000908,C00345,P013,Bright Organizer 13,4,Easy to use and feels well made.,2025-07-14
R000909,C00280,P027,Urban Bottle 27,2,I expected more for the price. I bought it after seeing an ad.,2025-11-10
R000910,C00960,P026,Pure Band 26,4,Very happy with the purchase.,2025-09-01
R000911,C00156,P013,Bright Organizer 13,1,I probably would not purchase this again.,2025-07-06
R000912,C00124,P020,Essential Bag 20,4,Very happy with the purchase. A friend recommended it.,2025-11-27
R000913,C00575,P019,Urban Bottle 19,4,Very happy with the purchase.,2025-12-05
R000914,C00145,P017,Daily Lamp 17,2,I probably would not purchase this again.,2025-01-02
R000915,C00110,P015,Calm Cream 15,3,"It does the job, though nothing stood out.",2025-07-23
R000916,C00406,P025,Daily Lamp 25,3,Works as expected but could be improved.,2025-06-14
R000917,C00564,P001,Daily Lamp 01,4,Nice design and works reliably.,2025-03-29
R000918,C00945,P030,Active Mat 30,4,Easy to use and feels well made.,2025-12-04
R000919,C00675,P007,Calm Cream 07,4,Nice design and works reliably. A friend recommended it.,2025-05-05
R000920,C00006,P003,Urban Bottle 03,4,Good value and I use it often.,2025-09-24
R000921,C00488,P029,Bright Organizer 29,4,Nice design and works reliably. The product looked slightly different online.,2025-10-15
R000922,C00494,P002,Pure Band 02,4,Better than I expected overall. A friend recommended it.,2025-05-13
R000923,C00889,P027,Urban Bottle 27,4,Very happy with the purchase.,2025-10-13
R000924,C00915,P015,Calm Cream 15,3,"Useful, but I am not sure I would buy it again.",2025-06-18
R000925,C00184,P012,Essential Bag 12,3,"It does the job, though nothing stood out.",2025-08-12
R000926,C00962,P028,Essential Bag 28,4,Easy to use and feels well made.,2025-08-23
R000927,C00609,P019,Urban Bottle 19,5,Very happy with the purchase.,2025-11-13
R000928,C00287,P011,Urban Bottle 11,4,Nice design and works reliably.,2025-02-09
R000929,C00685,P030,Active Mat 30,4,Very happy with the purchase.,2025-09-25
R000930,C00259,P022,Active Mat 22,4,Very happy with the purchase.,2025-01-07
R000931,C00800,P006,Active Mat 06,2,I expected more for the price.,2025-11-18
R000932,C00669,P005,Bright Organizer 05,3,Pretty average for the price.,2025-02-14
R000933,C00536,P008,Modern Serum 08,3,Pretty average for the price.,2025-02-15
R000934,C00866,P003,Urban Bottle 03,4,Better than I expected overall.,2025-09-08
R000935,C00927,P006,Active Mat 06,3,"Useful, but I am not sure I would buy it again.",2025-02-13
R000936,C00673,P018,Pure Band 18,2,The quality felt inconsistent.,2025-07-22
R000937,C00654,P019,Urban Bottle 19,4,Very happy with the purchase.,2025-09-10
R000938,C00870,P025,Daily Lamp 25,4,Good value and I use it often.,2025-04-29
R000939,C00129,P014,Active Mat 14,4,Good value and I use it often. I bought it after seeing an ad.,2025-11-22
R000940,C00337,P009,Daily Lamp 09,4,Easy to use and feels well made.,2025-09-24
R000941,C00541,P018,Pure Band 18,3,"It does the job, though nothing stood out.",2025-07-25
R000942,C00183,P002,Pure Band 02,2,Not a great fit for what I needed.,2025-07-14
R000943,C00276,P004,Essential Bag 04,3,"It does the job, though nothing stood out. The product looked slightly different online.",2025-02-07
R000944,C00807,P016,Modern Serum 16,3,"Useful, but I am not sure I would buy it again.",2025-10-17
R000945,C00788,P025,Daily Lamp 25,4,Easy to use and feels well made.,2025-08-19
R000946,C00861,P020,Essential Bag 20,3,"It does the job, though nothing stood out.",2025-09-28
R000947,C00419,P007,Calm Cream 07,3,Pretty average for the price. The product looked slightly different online.,2025-07-21
R000948,C00433,P017,Daily Lamp 17,4,Nice design and works reliably. I bought it after seeing an ad.,2025-12-29
R000949,C00844,P008,Modern Serum 08,3,Pretty average for the price.,2025-11-05
R000950,C00783,P014,Active Mat 14,2,Not a great fit for what I needed. The product looked slightly different online.,2025-02-01
R000951,C00384,P003,Urban Bottle 03,2,The quality felt inconsistent. Packaging was simple.,2025-09-19
R000952,C00655,P014,Active Mat 14,4,Easy to use and feels well made.,2025-09-21
R000953,C00821,P010,Pure Band 10,3,Works as expected but could be improved.,2025-02-18
R000954,C00191,P029,Bright Organizer 29,5,Good value and I use it often.,2025-06-14
R000955,C00371,P014,Active Mat 14,4,Easy to use and feels well made.,2025-12-03
R000956,C00690,P005,Bright Organizer 05,3,"Useful, but I am not sure I would buy it again.",2025-10-19
R000957,C00871,P026,Pure Band 26,5,Better than I expected overall.,2025-12-18
R000958,C00217,P008,Modern Serum 08,5,Nice design and works reliably.,2025-06-11
R000959,C00477,P019,Urban Bottle 19,4,Good value and I use it often.,2025-09-26
R000960,C00897,P008,Modern Serum 08,3,"Useful, but I am not sure I would buy it again. I bought it after seeing an ad.",2025-04-13
R000961,C00184,P001,Daily Lamp 01,3,Works as expected but could be improved. Packaging was simple.,2025-10-08
R000962,C00995,P027,Urban Bottle 27,3,Fine overall with a few small drawbacks.,2025-10-11
R000963,C00794,P013,Bright Organizer 13,2,Not a great fit for what I needed.,2025-03-27
R000964,C00859,P006,Active Mat 06,3,Pretty average for the price.,2025-12-10
R000965,C00386,P024,Modern Serum 24,4,Easy to use and feels well made. The product looked slightly different online.,2025-05-21
R000966,C00239,P022,Active Mat 22,4,Very happy with the purchase.,2025-05-20
R000967,C00064,P020,Essential Bag 20,3,"It does the job, though nothing stood out.",2025-11-18
R000968,C00711,P015,Calm Cream 15,3,Works as expected but could be improved.,2025-01-11
R000969,C00007,P010,Pure Band 10,3,Works as expected but could be improved.,2025-04-17
R000970,C00328,P029,Bright Organizer 29,4,Nice design and works reliably.,2025-11-09
R000971,C00157,P017,Daily Lamp 17,3,Pretty average for the price.,2025-06-08
R000972,C00854,P026,Pure Band 26,5,Nice design and works reliably.,2025-09-08
R000973,C00624,P014,Active Mat 14,5,Easy to use and feels well made.,2025-10-29
R000974,C00745,P007,Calm Cream 07,2,I probably would not purchase this again.,2025-12-26
R000975,C00118,P018,Pure Band 18,4,Better than I expected overall.,2025-01-08
R000976,C00583,P023,Calm Cream 23,4,Very happy with the purchase.,2025-07-18
R000977,C00694,P011,Urban Bottle 11,3,Fine overall with a few small drawbacks.,2025-02-12
R000978,C00909,P018,Pure Band 18,3,Works as expected but could be improved.,2025-10-23
R000979,C00779,P010,Pure Band 10,4,Nice design and works reliably. Delivery took a little longer than expected.,2025-06-17
R000980,C00266,P029,Bright Organizer 29,4,Nice design and works reliably.,2025-08-18
R000981,C00076,P030,Active Mat 30,4,Very happy with the purchase.,2025-08-22
R000982,C00714,P002,Pure Band 02,2,Not a great fit for what I needed. A friend recommended it.,2025-09-28
R000983,C00138,P023,Calm Cream 23,2,I probably would not purchase this again.,2025-08-27
R000984,C00690,P029,Bright Organizer 29,4,Better than I expected overall.,2025-02-08
R000985,C00949,P014,Active Mat 14,5,Better than I expected overall.,2025-12-22
R000986,C00400,P018,Pure Band 18,3,Fine overall with a few small drawbacks.,2025-05-03
R000987,C00482,P006,Active Mat 06,4,Very happy with the purchase.,2025-01-26
R000988,C00640,P004,Essential Bag 04,4,Good value and I use it often.,2025-12-12
R000989,C00130,P016,Modern Serum 16,2,I probably would not purchase this again.,2025-04-28
R000990,C00800,P030,Active Mat 30,3,"Useful, but I am not sure I would buy it again.",2025-03-21
R000991,C00939,P011,Urban Bottle 11,5,Better than I expected overall.,2025-05-08
R000992,C00770,P021,Bright Organizer 21,3,"Useful, but I am not sure I would buy it again.",2025-03-17
R000993,C00993,P015,Calm Cream 15,2,The quality felt inconsistent.,2025-10-04
R000994,C00367,P013,Bright Organizer 13,4,Easy to use and feels well made.,2025-07-06
R000995,C00706,P004,Essential Bag 04,3,"Useful, but I am not sure I would buy it again.",2025-05-24
R000996,C00841,P009,Daily Lamp 09,4,Nice design and works reliably.,2025-05-21
R000997,C00369,P005,Bright Organizer 05,4,Easy to use and feels well made.,2025-01-21
R000998,C00929,P029,Bright Organizer 29,5,Easy to use and feels well made.,2025-05-07
R000999,C00809,P016,Modern Serum 16,5,Very happy with the purchase.,2025-05-31
R001000,C00855,P020,Essential Bag 20,3,Fine overall with a few small drawbacks.,2025-11-24
R001001,C00665,P017,Daily Lamp 17,2,The quality felt inconsistent.,2025-06-25
R001002,C00856,P019,Urban Bottle 19,4,Good value and I use it often. The product looked slightly different online.,2025-06-20
R001003,C00359,P014,Active Mat 14,4,Nice design and works reliably.,2025-12-11
R001004,C00025,P029,Bright Organizer 29,3,"Useful, but I am not sure I would buy it again. Shipping was quick.",2025-05-26
R001005,C00110,P028,Essential Bag 28,4,Better than I expected overall.,2025-05-28
R001006,C00278,P016,Modern Serum 16,5,Good value and I use it often.,2025-01-03
R001007,C00169,P029,Bright Organizer 29,3,Pretty average for the price.,2025-02-23
R001008,C00305,P003,Urban Bottle 03,4,Easy to use and feels well made.,2025-06-29
R001009,C00572,P023,Calm Cream 23,2,Did not quite meet my expectations.,2025-03-12
R001010,C00487,P007,Calm Cream 07,2,The quality felt inconsistent.,2025-06-19
R001011,C00385,P014,Active Mat 14,4,Very happy with the purchase.,2025-07-07
R001012,C00581,P005,Bright Organizer 05,4,Good value and I use it often.,2025-09-07
R001013,C00654,P019,Urban Bottle 19,4,Good value and I use it often.,2025-01-11
R001014,C00376,P021,Bright Organizer 21,3,"Useful, but I am not sure I would buy it again.",2025-03-11
R001015,C00229,P018,Pure Band 18,4,Good value and I use it often.,2025-06-08
R001016,C00971,P014,Active Mat 14,5,Easy to use and feels well made.,2025-02-22
R001017,C00851,P028,Essential Bag 28,4,Easy to use and feels well made. A friend recommended it.,2025-02-25
R001018,C00207,P014,Active Mat 14,5,Very happy with the purchase.,2025-12-08
R001019,C00895,P029,Bright Organizer 29,4,Easy to use and feels well made.,2025-11-19
R001020,C00798,P028,Essential Bag 28,3,Fine overall with a few small drawbacks.,2025-03-08
R001021,C00623,P007,Calm Cream 07,3,"Useful, but I am not sure I would buy it again.",2025-11-25
R001022,C00846,P006,Active Mat 06,5,Easy to use and feels well made. A friend recommended it.,2025-05-24
R001023,C00671,P024,Modern Serum 24,3,"It does the job, though nothing stood out.",2025-01-09
R001024,C00145,P005,Bright Organizer 05,4,Easy to use and feels well made.,2025-06-22
R001025,C00639,P010,Pure Band 10,4,Good value and I use it often. I bought it after seeing an ad.,2025-11-28
R001026,C00692,P020,Essential Bag 20,3,"Useful, but I am not sure I would buy it again. A friend recommended it.",2025-02-25
R001027,C00586,P013,Bright Organizer 13,4,Very happy with the purchase.,2025-09-03
R001028,C00411,P008,Modern Serum 08,5,Good value and I use it often.,2025-02-16
R001029,C00965,P011,Urban Bottle 11,2,I probably would not purchase this again.,2025-10-03
R001030,C00126,P003,Urban Bottle 03,3,Works as expected but could be improved. A friend recommended it.,2025-03-13
R001031,C00843,P025,Daily Lamp 25,3,"It does the job, though nothing stood out.",2025-03-16
R001032,C00091,P014,Active Mat 14,4,Good value and I use it often.,2025-03-11
R001033,C00671,P013,Bright Organizer 13,4,Easy to use and feels well made. Shipping was quick.,2025-01-09
R001034,C00507,P003,Urban Bottle 03,4,Easy to use and feels well made.,2025-09-02
R001035,C00237,P013,Bright Organizer 13,4,Better than I expected overall.,2025-04-17
R001036,C00157,P003,Urban Bottle 03,3,"It does the job, though nothing stood out.",2025-10-20
R001037,C00149,P023,Calm Cream 23,3,Pretty average for the price.,2025-12-14
R001038,C00083,P016,Modern Serum 16,3,"It does the job, though nothing stood out.",2025-07-19
R001039,C00734,P014,Active Mat 14,3,Works as expected but could be improved.,2025-05-21
R001040,C00069,P011,Urban Bottle 11,3,Fine overall with a few small drawbacks. Delivery took a little longer than expected.,2025-12-27
R001041,C00105,P001,Daily Lamp 01,3,"Useful, but I am not sure I would buy it again.",2025-08-29
R001042,C00527,P006,Active Mat 06,3,"It does the job, though nothing stood out.",2025-02-09
R001043,C00905,P003,Urban Bottle 03,4,Easy to use and feels well made.,2025-09-20
R001044,C00606,P009,Daily Lamp 09,2,I probably would not purchase this again.,2025-05-09
R001045,C00247,P023,Calm Cream 23,4,Very happy with the purchase.,2025-06-20
R001046,C00636,P001,Daily Lamp 01,4,Easy to use and feels well made.,2025-02-20
