transaction_id,customer_id,product_id,product_name,quantity,unit_price,transaction_total,date
T001638,C00639,P026,Pure Band 26,1,97.15,97.15,2025-01-04
T001639,C00877,P007,Calm Cream 07,2,58.68,117.36,2025-05-13
T001640,C00206,P024,Modern Serum 24,1,72.26,72.26,2025-12-07
T001641,C00157,P006,Active Mat 06,1,20.96,20.96,2025-10-23
T001642,C00617,P029,Bright Organizer 29,1,90.54,90.54,2025-10-01
T001643,C00336,P027,Urban Bottle 27,3,57.98,173.94,2025-02-05
T001644,C00435,P030,Active Mat 30,1,21.5,21.5,2025-03-25
T001645,C00141,P027,Urban Bottle 27,3,59.93,179.79,2025-01-14
T001646,C00455,P027,Urban Bottle 27,2,57.82,115.64,2025-01-14
T001647,C00409,P006,Active Mat 06,2,20.82,41.64,2025-08-13
T001648,C00519,P028,Essential Bag 28,2,82.26,164.52,2025-03-31
T001649,C00964,P015,Calm Cream 15,1,29.66,29.66,2025-03-03
T001650,C00216,P030,Active Mat 30,2,23.37,46.74,2025-04-08
T001651,C00968,P014,Active Mat 14,1,38.55,38.55,2025-02-27
T001652,C00364,P011,Urban Bottle 11,1,38.59,38.59,2025-02-21
T001653,C00308,P007,Calm Cream 07,2,61.27,122.54,2025-11-30
T001654,C00017,P029,Bright Organizer 29,1,90.1,90.1,2025-08-30
T001655,C00868,P007,Calm Cream 07,1,58.19,58.19,2025-03-14
T001656,C00482,P024,Modern Serum 24,1,68.51,68.51,2025-12-22
T001657,C00301,P012,Essential Bag 12,1,16.97,16.97,2025-12-05
T001658,C00989,P005,Bright Organizer 05,2,83.81,167.62,2025-09-23
T001659,C00806,P005,Bright Organizer 05,1,83.9,83.9,2025-02-26
T001660,C00637,P010,Pure Band 10,2,80.85,161.7,2025-05-16
T001661,C00753,P027,Urban Bottle 27,3,58.55,175.65,2025-01-18
T001662,C00740,P016,Modern Serum 16,1,42.11,42.11,2025-11-03
T001663,C00430,P030,Active Mat 30,1,24.21,24.21,2025-02-17
T001664,C00451,P004,Essential Bag 04,1,19.26,19.26,2025-10-02
T001665,C00922,P028,Essential Bag 28,1,81.82,81.82,2025-08-29
T001666,C00685,P023,Calm Cream 23,1,44.94,44.94,2025-11-11
T001667,C00129,P007,Calm Cream 07,1,52.37,52.37,2025-04-11
T001668,C00762,P003,Urban Bottle 03,1,36.2,36.2,2025-02-12
T001669,C00257,P006,Active Mat 06,1,21.33,21.33,2025-04-26
T001670,C00605,P016,Modern Serum 16,1,37.65,37.65,2025-12-09
T001671,C00336,P013,Bright Organizer 13,1,27.4,27.4,2025-03-09
T001672,C00766,P028,Essential Bag 28,1,81.25,81.25,2025-01-18
T001673,C00015,P005,Bright Organizer 05,1,77.88,77.88,2025-04-04
T001674,C00012,P018,Pure Band 18,1,76.62,76.62,2025-06-15
T001675,C00416,P014,Active Mat 14,1,41.3,41.3,2025-10-23
T001676,C00763,P008,Modern Serum 08,2,25.1,50.2,2025-03-02
T001677,C00262,P010,Pure Band 10,2,75.6,151.2,2025-04-06
T001678,C00685,P026,Pure Band 26,2,97.87,195.74,2025-02-19
T001679,C00658,P001,Daily Lamp 01,1,98.5,98.5,2025-08-07
T001680,C00124,P017,Daily Lamp 17,1,37.59,37.59,2025-02-26
T001681,C00567,P030,Active Mat 30,1,21.43,21.43,2025-08-12
T001682,C00840,P029,Bright Organizer 29,4,91.45,365.8,2025-07-23
T001683,C00795,P001,Daily Lamp 01,2,96.22,192.44,2025-04-24
T001684,C00577,P026,Pure Band 26,1,91.08,91.08,2025-03-19
T001685,C00711,P029,Bright Organizer 29,1,88.21,88.21,2025-04-28
T001686,C00651,P020,Essential Bag 20,1,50.29,50.29,2025-03-26
T001687,C00554,P029,Bright Organizer 29,1,80.21,80.21,2025-03-19
T001688,C00304,P012,Essential Bag 12,1,16.81,16.81,2025-07-25
T001689,C00140,P023,Calm Cream 23,1,45.73,45.73,2025-06-14
T001690,C00320,P006,Active Mat 06,2,21.16,42.32,2025-12-09
T001691,C00144,P005,Bright Organizer 05,2,80.41,160.82,2025-07-30
T001692,C00401,P024,Modern Serum 24,2,68.31,136.62,2025-05-05
T001693,C00073,P007,Calm Cream 07,3,58.74,176.22,2025-06-29
T001694,C00968,P021,Bright Organizer 21,1,34.16,34.16,2025-10-27
T001695,C00012,P020,Essential Bag 20,1,55.9,55.9,2025-06-17
T001696,C00483,P007,Calm Cream 07,1,57.62,57.62,2025-11-03
T001697,C00466,P005,Bright Organizer 05,2,81.93,163.86,2025-11-09
T001698,C00973,P030,Active Mat 30,1,20.89,20.89,2025-05-20
T001699,C00437,P018,Pure Band 18,2,74.01,148.02,2025-08-27
T001700,C00231,P016,Modern Serum 16,1,38.95,38.95,2025-05-30
T001701,C00248,P027,Urban Bottle 27,2,53.51,107.02,2025-07-05
T001702,C00059,P020,Essential Bag 20,2,56.15,112.3,2025-08-04
T001703,C00927,P007,Calm Cream 07,1,59.58,59.58,2025-05-22
T001704,C00086,P001,Daily Lamp 01,2,96.49,192.98,2025-07-02
T001705,C00606,P013,Bright Organizer 13,1,23.09,23.09,2025-04-24
T001706,C00575,P019,Urban Bottle 19,1,30.7,30.7,2025-09-07
T001707,C00392,P002,Pure Band 02,1,25.79,25.79,2025-12-08
T001708,C00590,P003,Urban Bottle 03,3,40.95,122.85,2025-02-20
T001709,C00926,P019,Urban Bottle 19,2,28.58,57.16,2025-12-30
T001710,C00808,P014,Active Mat 14,1,36.84,36.84,2025-11-28
T001711,C00833,P025,Daily Lamp 25,2,93.49,186.98,2025-07-24
T001712,C00581,P006,Active Mat 06,1,20.76,20.76,2025-04-21
T001713,C00822,P001,Daily Lamp 01,1,86.41,86.41,2025-07-31
T001714,C00353,P011,Urban Bottle 11,3,39.16,117.48,2025-12-16
T001715,C00470,P022,Active Mat 22,1,79.76,79.76,2025-06-16
T001716,C00790,P027,Urban Bottle 27,1,56.76,56.76,2025-10-13
T001717,C00865,P015,Calm Cream 15,1,31.4,31.4,2025-03-30
T001718,C00325,P026,Pure Band 26,1,91.81,91.81,2025-04-27
T001719,C00637,P015,Calm Cream 15,1,31.03,31.03,2025-06-10
T001720,C00498,P011,Urban Bottle 11,2,35.16,70.32,2025-12-29
T001721,C00331,P001,Daily Lamp 01,1,96.05,96.05,2025-03-28
T001722,C00574,P009,Daily Lamp 09,1,22.48,22.48,2025-11-25
T001723,C00204,P003,Urban Bottle 03,2,37.04,74.08,2025-02-08
T001724,C00150,P023,Calm Cream 23,1,46.04,46.04,2025-05-15
T001725,C00866,P029,Bright Organizer 29,2,80.52,161.04,2025-02-23
T001726,C00995,P003,Urban Bottle 03,4,40.49,161.96,2025-10-19
T001727,C00159,P021,Bright Organizer 21,1,34.9,34.9,2025-10-08
T001728,C00252,P027,Urban Bottle 27,1,54.47,54.47,2025-04-23
T001729,C00250,P029,Bright Organizer 29,2,89.47,178.94,2025-06-01
T001730,C00565,P030,Active Mat 30,1,24.0,24.0,2025-10-12
T001731,C00643,P018,Pure Band 18,2,75.87,151.74,2025-07-24
T001732,C00823,P025,Daily Lamp 25,1,93.32,93.32,2025-07-06
T001733,C00328,P017,Daily Lamp 17,1,39.47,39.47,2025-05-01
T001734,C00253,P025,Daily Lamp 25,1,95.43,95.43,2025-12-26
T001735,C00726,P015,Calm Cream 15,1,30.29,30.29,2025-09-17
T001736,C00735,P022,Active Mat 22,3,80.06,240.18,2025-06-28
T001737,C00589,P026,Pure Band 26,1,96.45,96.45,2025-05-18
T001738,C00977,P030,Active Mat 30,1,23.95,23.95,2025-02-03
T001739,C00489,P027,Urban Bottle 27,1,54.44,54.44,2025-06-27
T001740,C00584,P007,Calm Cream 07,2,59.02,118.04,2025-05-22
T001741,C00722,P024,Modern Serum 24,1,70.25,70.25,2025-08-09
T001742,C00552,P022,Active Mat 22,1,86.07,86.07,2025-06-08
T001743,C00969,P012,Essential Bag 12,2,14.46,28.92,2025-09-18
T001744,C00995,P019,Urban Bottle 19,2,29.81,59.62,2025-01-04
T001745,C00629,P002,Pure Band 02,1,27.6,27.6,2025-02-06
T001746,C00793,P024,Modern Serum 24,1,71.68,71.68,2025-11-04
T001747,C00747,P004,Essential Bag 04,1,17.48,17.48,2025-09-11
T001748,C00397,P025,Daily Lamp 25,1,95.25,95.25,2025-12-17
T001749,C00099,P010,Pure Band 10,1,78.94,78.94,2025-04-04
T001750,C00189,P008,Modern Serum 08,1,28.29,28.29,2025-02-16
T001751,C00348,P014,Active Mat 14,1,41.46,41.46,2025-02-11
T001752,C00571,P002,Pure Band 02,1,28.48,28.48,2025-02-01
T001753,C00013,P001,Daily Lamp 01,1,98.93,98.93,2025-09-28
T001754,C00384,P026,Pure Band 26,3,98.24,294.72,2025-10-16
T001755,C00549,P007,Calm Cream 07,1,53.86,53.86,2025-04-04
T001756,C00384,P018,Pure Band 18,2,75.6,151.2,2025-11-04
T001757,C00520,P005,Bright Organizer 05,2,81.6,163.2,2025-04-01
T001758,C00910,P029,Bright Organizer 29,3,85.9,257.7,2025-10-03
T001759,C00111,P011,Urban Bottle 11,1,38.28,38.28,2025-05-30
T001760,C00198,P019,Urban Bottle 19,4,27.72,110.88,2025-09-12
T001761,C00562,P026,Pure Band 26,2,89.62,179.24,2025-12-04
T001762,C00347,P007,Calm Cream 07,1,50.42,50.42,2025-02-03
T001763,C00043,P011,Urban Bottle 11,3,34.56,103.68,2025-07-26
T001764,C00725,P024,Modern Serum 24,1,63.02,63.02,2025-12-04
T001765,C00329,P028,Essential Bag 28,1,79.54,79.54,2025-12-02
T001766,C00659,P006,Active Mat 06,1,21.03,21.03,2025-10-07
T001767,C00437,P012,Essential Bag 12,1,17.21,17.21,2025-11-17
T001768,C00575,P015,Calm Cream 15,1,31.7,31.7,2025-06-14
T001769,C00790,P021,Bright Organizer 21,1,30.11,30.11,2025-05-28
T001770,C00315,P027,Urban Bottle 27,2,57.83,115.66,2025-02-15
T001771,C00757,P002,Pure Band 02,1,23.46,23.46,2025-06-10
T001772,C00988,P017,Daily Lamp 17,2,39.78,79.56,2025-06-30
T001773,C00537,P026,Pure Band 26,1,90.96,90.96,2025-09-18
T001774,C00102,P014,Active Mat 14,1,40.23,40.23,2025-04-20
T001775,C00508,P006,Active Mat 06,1,21.3,21.3,2025-04-15
T001776,C00922,P022,Active Mat 22,3,84.12,252.36,2025-04-16
T001777,C00182,P030,Active Mat 30,2,23.95,47.9,2025-06-19
T001778,C00160,P004,Essential Bag 04,1,19.61,19.61,2025-01-23
T001779,C00697,P018,Pure Band 18,2,75.84,151.68,2025-08-05
T001780,C00755,P028,Essential Bag 28,1,84.74,84.74,2025-12-01
T001781,C00285,P026,Pure Band 26,1,90.85,90.85,2025-07-13
T001782,C00642,P022,Active Mat 22,1,80.6,80.6,2025-01-06
T001783,C00229,P002,Pure Band 02,1,28.79,28.79,2025-12-20
T001784,C00188,P016,Modern Serum 16,1,39.29,39.29,2025-02-04
T001785,C00408,P009,Daily Lamp 09,1,19.9,19.9,2025-12-22
T001786,C00405,P025,Daily Lamp 25,3,78.25,234.75,2025-03-03
T001787,C00206,P004,Essential Bag 04,4,19.07,76.28,2025-09-12
T001788,C00039,P026,Pure Band 26,1,92.42,92.42,2025-04-28
T001789,C00447,P019,Urban Bottle 19,1,29.97,29.97,2025-05-04
T001790,C00679,P028,Essential Bag 28,2,81.24,162.48,2025-01-22
T001791,C00045,P017,Daily Lamp 17,3,42.66,127.98,2025-06-12
T001792,C00359,P014,Active Mat 14,2,40.39,80.78,2025-03-31
T001793,C00518,P002,Pure Band 02,1,27.88,27.88,2025-05-30
T001794,C00026,P027,Urban Bottle 27,1,58.78,58.78,2025-08-13
T001795,C00165,P005,Bright Organizer 05,3,85.04,255.12,2025-10-13
T001796,C00531,P016,Modern Serum 16,1,41.24,41.24,2025-07-29
T001797,C00040,P005,Bright Organizer 05,1,82.96,82.96,2025-07-09
T001798,C00060,P025,Daily Lamp 25,2,91.95,183.9,2025-10-16
T001799,C00037,P017,Daily Lamp 17,1,43.81,43.81,2025-11-18
T001800,C00661,P012,Essential Bag 12,1,17.28,17.28,2025-10-20
T001801,C00700,P015,Calm Cream 15,1,26.74,26.74,2025-05-02
T001802,C00942,P027,Urban Bottle 27,1,52.42,52.42,2025-09-03
T001803,C00653,P023,Calm Cream 23,3,44.86,134.58,2025-05-27
T001804,C00377,P023,Calm Cream 23,1,44.57,44.57,2025-03-24
T001805,C00728,P027,Urban Bottle 27,2,49.05,98.1,2025-07-30
T001806,C00362,P006,Active Mat 06,1,19.37,19.37,2025-11-17
T001807,C00455,P029,Bright Organizer 29,1,91.21,91.21,2025-08-20
T001808,C00741,P016,Modern Serum 16,1,38.5,38.5,2025-03-10
T001809,C00803,P019,Urban Bottle 19,2,31.05,62.1,2025-12-04
T001810,C00384,P020,Essential Bag 20,1,54.73,54.73,2025-07-29
T001811,C00464,P009,Daily Lamp 09,2,21.35,42.7,2025-11-30
T001812,C00205,P007,Calm Cream 07,1,59.13,59.13,2025-01-27
T001813,C00443,P005,Bright Organizer 05,1,79.68,79.68,2025-09-22
T001814,C00177,P008,Modern Serum 08,2,28.33,56.66,2025-12-08
T001815,C00589,P024,Modern Serum 24,1,69.55,69.55,2025-07-25
T001816,C00781,P028,Essential Bag 28,1,73.81,73.81,2025-03-08
T001817,C00897,P002,Pure Band 02,1,27.98,27.98,2025-11-18
T001818,C00340,P026,Pure Band 26,1,86.35,86.35,2025-01-28
T001819,C00981,P006,Active Mat 06,2,21.34,42.68,2025-03-19
T001820,C00927,P026,Pure Band 26,1,92.14,92.14,2025-10-26
T001821,C00822,P017,Daily Lamp 17,2,41.98,83.96,2025-02-21
T001822,C00933,P019,Urban Bottle 19,1,30.3,30.3,2025-09-30
T001823,C00707,P026,Pure Band 26,1,97.83,97.83,2025-05-24
T001824,C00100,P024,Modern Serum 24,1,69.54,69.54,2025-08-16
T001825,C00786,P001,Daily Lamp 01,1,92.79,92.79,2025-03-29
T001826,C00586,P006,Active Mat 06,3,18.43,55.29,2025-10-27
T001827,C00353,P027,Urban Bottle 27,4,52.33,209.32,2025-10-18
T001828,C00640,P009,Daily Lamp 09,1,22.25,22.25,2025-03-11
T001829,C00202,P029,Bright Organizer 29,1,89.18,89.18,2025-12-09
T001830,C00364,P019,Urban Bottle 19,2,30.57,61.14,2025-02-12
T001831,C00174,P011,Urban Bottle 11,1,38.7,38.7,2025-08-02
T001832,C00502,P010,Pure Band 10,1,81.27,81.27,2025-01-13
T001833,C00460,P030,Active Mat 30,1,24.04,24.04,2025-05-15
T001834,C00470,P020,Essential Bag 20,1,57.66,57.66,2025-12-03
T001835,C00011,P023,Calm Cream 23,1,47.4,47.4,2025-11-16
T001836,C00398,P002,Pure Band 02,1,26.27,26.27,2025-07-14
T001837,C00875,P030,Active Mat 30,1,22.4,22.4,2025-09-20
T001838,C00737,P008,Modern Serum 08,1,27.54,27.54,2025-06-27
T001839,C00941,P021,Bright Organizer 21,2,31.25,62.5,2025-08-19
T001840,C00024,P025,Daily Lamp 25,2,90.34,180.68,2025-02-28
T001841,C00067,P005,Bright Organizer 05,2,80.36,160.72,2025-07-11
T001842,C00741,P001,Daily Lamp 01,2,87.84,175.68,2025-01-05
T001843,C00597,P019,Urban Bottle 19,2,30.39,60.78,2025-03-21
T001844,C00109,P019,Urban Bottle 19,1,31.23,31.23,2025-12-07
T001845,C00191,P003,Urban Bottle 03,3,41.35,124.05,2025-02-11
T001846,C00216,P002,Pure Band 02,1,27.72,27.72,2025-04-30
T001847,C00838,P006,Active Mat 06,4,20.93,83.72,2025-09-01
T001848,C00750,P021,Bright Organizer 21,2,33.45,66.9,2025-05-28
T001849,C00082,P005,Bright Organizer 05,1,84.28,84.28,2025-01-04
T001850,C00717,P004,Essential Bag 04,2,19.39,38.78,2025-04-07
T001851,C00167,P012,Essential Bag 12,2,16.65,33.3,2025-04-27
T001852,C00293,P007,Calm Cream 07,1,59.91,59.91,2025-11-24
T001853,C00671,P027,Urban Bottle 27,1,58.16,58.16,2025-01-04
T001854,C00065,P015,Calm Cream 15,2,31.92,63.84,2025-02-01
T001855,C00082,P021,Bright Organizer 21,3,34.83,104.49,2025-08-09
T001856,C00091,P010,Pure Band 10,2,74.29,148.58,2025-12-12
T001857,C00695,P029,Bright Organizer 29,1,87.09,87.09,2025-11-07
T001858,C00761,P025,Daily Lamp 25,1,91.68,91.68,2025-07-03
T001859,C00763,P006,Active Mat 06,1,21.16,21.16,2025-10-07
T001860,C00902,P014,Active Mat 14,3,37.59,112.77,2025-08-27
T001861,C00890,P027,Urban Bottle 27,1,59.42,59.42,2025-08-26
T001862,C00973,P001,Daily Lamp 01,1,98.5,98.5,2025-08-03
T001863,C00153,P012,Essential Bag 12,1,16.46,16.46,2025-11-20
T001864,C00155,P018,Pure Band 18,1,75.91,75.91,2025-03-30
T001865,C00278,P010,Pure Band 10,1,79.25,79.25,2025-03-18
T001866,C00285,P007,Calm Cream 07,1,56.64,56.64,2025-10-09
T001867,C00500,P029,Bright Organizer 29,1,75.07,75.07,2025-03-23
T001868,C00723,P015,Calm Cream 15,1,31.9,31.9,2025-06-15
T001869,C00427,P015,Calm Cream 15,3,31.1,93.3,2025-04-21
T001870,C00701,P019,Urban Bottle 19,1,29.92,29.92,2025-06-09
T001871,C00743,P012,Essential Bag 12,1,16.8,16.8,2025-06-24
T001872,C00065,P001,Daily Lamp 01,1,98.74,98.74,2025-08-31
T001873,C00240,P028,Essential Bag 28,2,84.88,169.76,2025-12-19
T001874,C00806,P009,Daily Lamp 09,1,21.07,21.07,2025-09-01
T001875,C00989,P010,Pure Band 10,1,67.25,67.25,2025-03-07
T001876,C00625,P007,Calm Cream 07,2,59.77,119.54,2025-10-31
T001877,C00321,P016,Modern Serum 16,1,38.92,38.92,2025-01-10
T001878,C00542,P015,Calm Cream 15,1,28.91,28.91,2025-02-11
T001879,C00069,P014,Active Mat 14,2,38.14,76.28,2025-05-17
T001880,C00373,P026,Pure Band 26,1,96.96,96.96,2025-03-15
T001881,C00365,P026,Pure Band 26,1,95.4,95.4,2025-06-17
T001882,C00497,P030,Active Mat 30,1,23.92,23.92,2025-06-13
T001883,C00193,P029,Bright Organizer 29,1,93.15,93.15,2025-11-27
T001884,C00537,P025,Daily Lamp 25,1,86.63,86.63,2025-04-10
T001885,C00306,P008,Modern Serum 08,1,28.47,28.47,2025-01-06
T001886,C00081,P011,Urban Bottle 11,2,32.21,64.42,2025-08-04
T001887,C00569,P005,Bright Organizer 05,1,84.89,84.89,2025-07-15
T001888,C00283,P006,Active Mat 06,1,21.24,21.24,2025-08-22
T001889,C00980,P001,Daily Lamp 01,1,95.89,95.89,2025-06-15
T001890,C00323,P026,Pure Band 26,1,96.21,96.21,2025-03-14
T001891,C00406,P005,Bright Organizer 05,1,79.42,79.42,2025-06-15
T001892,C00580,P024,Modern Serum 24,1,69.9,69.9,2025-06-15
T001893,C00509,P002,Pure Band 02,1,27.84,27.84,2025-03-09
T001894,C00095,P024,Modern Serum 24,3,68.93,206.79,2025-05-01
T001895,C00505,P012,Essential Bag 12,1,17.06,17.06,2025-02-05
T001896,C00159,P017,Daily Lamp 17,1,42.41,42.41,2025-12-22
T001897,C00233,P007,Calm Cream 07,1,57.73,57.73,2025-05-14
T001898,C00231,P015,Calm Cream 15,1,31.09,31.09,2025-12-24
T001899,C00513,P010,Pure Band 10,1,79.6,79.6,2025-03-12
T001900,C00784,P009,Daily Lamp 09,1,20.88,20.88,2025-09-19
T001901,C00042,P006,Active Mat 06,1,21.12,21.12,2025-02-04
T001902,C00719,P003,Urban Bottle 03,2,41.2,82.4,2025-06-28
T001903,C00218,P005,Bright Organizer 05,1,83.94,83.94,2025-07-23
T001904,C00570,P012,Essential Bag 12,1,15.19,15.19,2025-05-17
T001905,C00343,P006,Active Mat 06,2,21.06,42.12,2025-05-12
T001906,C00030,P014,Active Mat 14,3,39.32,117.96,2025-08-20
T001907,C00190,P004,Essential Bag 04,1,19.44,19.44,2025-04-15
T001908,C00205,P024,Modern Serum 24,2,69.73,139.46,2025-04-16
T001909,C00908,P018,Pure Band 18,1,76.57,76.57,2025-04-20
T001910,C00581,P027,Urban Bottle 27,2,57.04,114.08,2025-04-28
T001911,C00222,P026,Pure Band 26,2,99.14,198.28,2025-01-07
T001912,C00738,P010,Pure Band 10,4,79.0,316.0,2025-07-18
T001913,C00492,P017,Daily Lamp 17,1,36.57,36.57,2025-09-09
T001914,C00080,P019,Urban Bottle 19,2,26.99,53.98,2025-05-08
T001915,C00970,P008,Modern Serum 08,1,28.56,28.56,2025-01-06
T001916,C00100,P002,Pure Band 02,1,27.68,27.68,2025-03-23
T001917,C00078,P008,Modern Serum 08,1,27.53,27.53,2025-07-10
T001918,C00310,P004,Essential Bag 04,1,17.61,17.61,2025-03-03
T001919,C00124,P028,Essential Bag 28,2,75.81,151.62,2025-04-15
T001920,C00179,P001,Daily Lamp 01,1,98.46,98.46,2025-09-01
T001921,C00712,P017,Daily Lamp 17,1,40.43,40.43,2025-10-24
T001922,C00157,P007,Calm Cream 07,1,59.29,59.29,2025-12-21
T001923,C00851,P014,Active Mat 14,1,41.53,41.53,2025-08-10
T001924,C00065,P029,Bright Organizer 29,2,88.41,176.82,2025-12-03
T001925,C00822,P008,Modern Serum 08,1,23.45,23.45,2025-04-14
T001926,C00459,P025,Daily Lamp 25,4,94.16,376.64,2025-12-20
T001927,C00573,P029,Bright Organizer 29,1,91.74,91.74,2025-08-11
T001928,C00294,P011,Urban Bottle 11,1,38.03,38.03,2025-01-25
T001929,C00383,P020,Essential Bag 20,1,54.55,54.55,2025-03-25
T001930,C00356,P012,Essential Bag 12,1,17.54,17.54,2025-11-24
T001931,C00152,P025,Daily Lamp 25,2,91.58,183.16,2025-05-30
T001932,C00985,P013,Bright Organizer 13,1,24.06,24.06,2025-07-04
T001933,C00661,P014,Active Mat 14,2,36.1,72.2,2025-07-03
T001934,C00352,P016,Modern Serum 16,2,40.86,81.72,2025-01-22
T001935,C00648,P026,Pure Band 26,1,91.46,91.46,2025-10-04
T001936,C00845,P022,Active Mat 22,1,83.69,83.69,2025-04-16
T001937,C00558,P002,Pure Band 02,1,28.58,28.58,2025-09-14
T001938,C00965,P005,Bright Organizer 05,1,80.59,80.59,2025-12-07
T001939,C00334,P023,Calm Cream 23,2,45.34,90.68,2025-03-01
T001940,C00840,P012,Essential Bag 12,1,16.46,16.46,2025-12-03
T001941,C00232,P020,Essential Bag 20,1,50.78,50.78,2025-02-24
T001942,C00734,P001,Daily Lamp 01,2,94.43,188.86,2025-04-07
T001943,C00938,P002,Pure Band 02,3,27.69,83.07,2025-03-15
T001944,C00555,P020,Essential Bag 20,3,54.15,162.45,2025-04-18
T001945,C00124,P006,Active Mat 06,2,19.55,39.1,2025-06-01
T001946,C00974,P004,Essential Bag 04,3,18.93,56.79,2025-08-20
T001947,C00308,P011,Urban Bottle 11,1,38.98,38.98,2025-11-02
T001948,C00651,P019,Urban Bottle 19,1,29.67,29.67,2025-09-02
T001949,C00360,P001,Daily Lamp 01,2,85.97,171.94,2025-06-13
T001950,C00789,P003,Urban Bottle 03,2,40.96,81.92,2025-10-03
T001951,C00503,P030,Active Mat 30,1,20.82,20.82,2025-12-17
T001952,C00487,P007,Calm Cream 07,1,60.02,60.02,2025-02-14
T001953,C00945,P003,Urban Bottle 03,1,41.92,41.92,2025-11-20
T001954,C00036,P010,Pure Band 10,1,76.41,76.41,2025-08-29
T001955,C00421,P003,Urban Bottle 03,1,42.05,42.05,2025-11-11
T001956,C00958,P016,Modern Serum 16,1,40.37,40.37,2025-01-15
T001957,C00398,P025,Daily Lamp 25,1,87.45,87.45,2025-10-17
T001958,C00715,P016,Modern Serum 16,1,41.03,41.03,2025-03-02
T001959,C00298,P018,Pure Band 18,1,74.5,74.5,2025-01-21
T001960,C00204,P015,Calm Cream 15,1,31.87,31.87,2025-02-09
T001961,C00928,P005,Bright Organizer 05,1,84.48,84.48,2025-12-01
T001962,C00598,P026,Pure Band 26,1,99.6,99.6,2025-12-16
T001963,C00104,P005,Bright Organizer 05,1,71.23,71.23,2025-03-01
T001964,C00449,P015,Calm Cream 15,2,31.95,63.9,2025-01-13
T001965,C00378,P020,Essential Bag 20,1,56.22,56.22,2025-12-22
T001966,C00719,P013,Bright Organizer 13,1,27.76,27.76,2025-10-13
T001967,C00487,P012,Essential Bag 12,3,15.32,45.96,2025-07-03
T001968,C00025,P005,Bright Organizer 05,1,83.24,83.24,2025-03-03
T001969,C00383,P017,Daily Lamp 17,1,36.39,36.39,2025-10-07
T001970,C00424,P004,Essential Bag 04,1,19.28,19.28,2025-10-26
T001971,C00401,P001,Daily Lamp 01,1,92.05,92.05,2025-12-26
T001972,C00273,P018,Pure Band 18,1,69.45,69.45,2025-12-07
T001973,C00882,P015,Calm Cream 15,1,31.26,31.26,2025-05-05
T001974,C00102,P005,Bright Organizer 05,1,84.21,84.21,2025-04-20
T001975,C00150,P021,Bright Organizer 21,2,34.53,69.06,2025-02-06
T001976,C00526,P030,Active Mat 30,1,24.0,24.0,2025-09-02
T001977,C00860,P019,Urban Bottle 19,3,28.47,85.41,2025-07-31
T001978,C00044,P027,Urban Bottle 27,2,59.09,118.18,2025-08-10
T001979,C00401,P014,Active Mat 14,2,41.36,82.72,2025-07-11
T001980,C00630,P029,Bright Organizer 29,1,92.14,92.14,2025-09-03
T001981,C00162,P007,Calm Cream 07,1,59.51,59.51,2025-11-22
T001982,C00032,P013,Bright Organizer 13,1,26.53,26.53,2025-11-04
T001983,C00041,P011,Urban Bottle 11,1,39.26,39.26,2025-11-25
T001984,C00311,P026,Pure Band 26,1,87.95,87.95,2025-06-24
T001985,C00524,P015,Calm Cream 15,2,28.61,57.22,2025-08-29
T001986,C00946,P021,Bright Organizer 21,1,32.25,32.25,2025-10-14
T001987,C00094,P022,Active Mat 22,3,85.56,256.68,2025-06-22
T001988,C00258,P019,Urban Bottle 19,3,27.23,81.69,2025-02-02
T001989,C00321,P028,Essential Bag 28,1,80.27,80.27,2025-04-27
T001990,C00197,P026,Pure Band 26,1,95.28,95.28,2025-06-06
T001991,C00686,P020,Essential Bag 20,2,49.38,98.76,2025-08-06
T001992,C00303,P006,Active Mat 06,1,20.48,20.48,2025-12-19
T001993,C00818,P014,Active Mat 14,1,40.89,40.89,2025-04-15
T001994,C00654,P007,Calm Cream 07,1,58.43,58.43,2025-05-30
T001995,C00830,P015,Calm Cream 15,1,31.92,31.92,2025-11-28
T001996,C00471,P016,Modern Serum 16,1,40.54,40.54,2025-10-18
T001997,C00833,P017,Daily Lamp 17,1,42.57,42.57,2025-07-12
T001998,C00951,P015,Calm Cream 15,3,31.69,95.07,2025-05-11
T001999,C00582,P013,Bright Organizer 13,1,23.25,23.25,2025-09-19
T002000,C00610,P003,Urban Bottle 03,1,40.5,40.5,2025-09-08
T002001,C00371,P024,Modern Serum 24,4,68.33,273.32,2025-03-04
T002002,C00562,P016,Modern Serum 16,1,40.88,40.88,2025-02-25
T002003,C00210,P002,Pure Band 02,1,27.49,27.49,2025-08-05
T002004,C00737,P008,Modern Serum 08,1,28.89,28.89,2025-11-16
T002005,C00770,P008,Modern Serum 08,1,25.21,25.21,2025-10-20
T002006,C00599,P010,Pure Band 10,1,77.93,77.93,2025-10-11
T002007,C00555,P019,Urban Bottle 19,3,30.16,90.48,2025-04-15
